order_id,customer_id,order_date,order_status,total_amount,payment_method,product_category,customer_city,customer_rating,delivery_days
ORD00234,CUST1982,2023-02-04 00:35:43.148629726,Delivered,346.84,Credit Card,Home & Garden,Brasilia,2,5
ORD00235,CUST1355,2023-02-04 04:06:00.072014403,Delivered,109.56,Credit Card,Sports,Rio de Janeiro,5,13
ORD00236,CUST1664,2023-02-04 07:36:16.995399080,Delivered,149.29,Credit Card,Electronics,Salvador,5,9
ORD00237,CUST1530,2023-02-04 11:06:33.918783757,Delivered,404.32,Credit Card,Home & Garden,Fortaleza,1,1
ORD00238,CUST1372,2023-02-04 14:36:50.842168433,Delivered,237.86,Credit Card,Clothing,Fortaleza,5,3
ORD00239,CUST1497,2023-02-04 18:07:07.765553110,Delivered,341.86,Debit Card,Clothing,Brasilia,4,11
ORD00240,CUST1255,2023-02-04 21:37:24.688937787,Delivered,172.81,PayPal,Books,Salvador,4,4
ORD00241,CUST0190,2023-02-05 01:07:41.612322464,Processing,202.99,Credit Card,Electronics,Salvador,5,2
ORD00242,CUST1249,2023-02-05 04:37:58.535707141,Processing,495.54,Debit Card,Books,Sao Paulo,2,9
ORD00243,CUST1409,2023-02-05 08:08:15.459091818,Delivered,138.86,PayPal,Clothing,Rio de Janeiro,5,11
ORD00244,CUST1401,2023-02-05 11:38:32.382476495,Shipped,263.1,Credit Card,Clothing,Brasilia,1,7
ORD00245,CUST1307,2023-02-05 15:08:49.305861172,Delivered,425.31,Credit Card,Sports,Fortaleza,4,1
ORD00246,CUST1982,2023-02-05 18:39:06.229245849,Delivered,134.83,PayPal,Sports,Sao Paulo,5,9
ORD00247,CUST0633,2023-02-05 22:09:23.152630526,Delivered,219.3,Debit Card,Sports,Salvador,4,6
ORD00248,CUST0628,2023-02-06 01:39:40.076015203,Delivered,315.24,Credit Card,Books,Rio de Janeiro,4,2
ORD00249,CUST0973,2023-02-06 05:09:56.999399880,Delivered,250.97,Credit Card,Beauty,Fortaleza,5,1
ORD00250,CUST1769,2023-02-06 08:40:13.922784557,Processing,240.56,Debit Card,Electronics,Sao Paulo,5,6
ORD00251,CUST1283,2023-02-06 12:10:30.846169234,Delivered,194.0,Cash,Sports,Salvador,5,7
ORD00252,CUST1383,2023-02-06 15:40:47.769553911,Shipped,301.59,Credit Card,Home & Garden,Fortaleza,5,10
ORD00253,CUST0710,2023-02-06 19:11:04.692938588,Delivered,319.7,Cash,Sports,Fortaleza,5,6
ORD00254,CUST1480,2023-02-06 22:41:21.616323264,Delivered,333.58,Credit Card,Books,Salvador,5,7
ORD00255,CUST1435,2023-02-07 02:11:38.539707941,Delivered,53.78,Credit Card,Electronics,Salvador,4,6
ORD00256,CUST0649,2023-02-07 05:41:55.463092618,Delivered,322.9,Credit Card,Sports,Brasilia,4,8
ORD00257,CUST0318,2023-02-07 09:12:12.386477295,Delivered,477.55,Debit Card,Electronics,Fortaleza,2,2
ORD00258,CUST1701,2023-02-07 12:42:29.309861972,Delivered,279.67,Credit Card,Home & Garden,Salvador,4,9
ORD00259,CUST1249,2023-02-07 16:12:46.233246649,Delivered,363.33,Credit Card,Clothing,Sao Paulo,5,9
ORD00260,CUST1843,2023-02-07 19:43:03.156631326,Delivered,287.23,PayPal,Electronics,Rio de Janeiro,5,11
ORD00261,CUST1258,2023-02-07 23:13:20.080016003,Delivered,430.28,Cash,Beauty,Brasilia,5,9
ORD00262,CUST0684,2023-02-08 02:43:37.003400680,Delivered,466.2,Credit Card,Sports,Salvador,3,7
ORD00263,CUST0664,2023-02-08 06:13:53.926785357,Delivered,108.43,Credit Card,Books,Rio de Janeiro,3,9
ORD00264,CUST1999,2023-02-08 09:44:10.850170034,Delivered,229.69,PayPal,Beauty,Brasilia,4,1
ORD00265,CUST1851,2023-02-08 13:14:27.773554711,Delivered,208.34,Debit Card,Beauty,Fortaleza,5,3
ORD00266,CUST1398,2023-02-08 16:44:44.696939388,Delivered,214.5,Credit Card,Books,Rio de Janeiro,4,2
ORD00267,CUST1696,2023-02-08 20:15:01.620324065,Shipped,80.25,Cash,Books,Brasilia,5,11
ORD00268,CUST1632,2023-02-08 23:45:18.543708742,Delivered,410.54,Credit Card,Books,Salvador,3,1
ORD00269,CUST1496,2023-02-09 03:15:35.467093418,Shipped,37.17,Debit Card,Beauty,Salvador,5,5
ORD00270,CUST1257,2023-02-09 06:45:52.390478095,Delivered,273.55,Credit Card,Electronics,Brasilia,5,1
ORD00271,CUST1716,2023-02-09 10:16:09.313862772,Cancelled,337.7,Debit Card,Books,Fortaleza,5,3
ORD00272,CUST1137,2023-02-09 13:46:26.237247449,Processing,119.59,Credit Card,Clothing,Brasilia,1,6
ORD00273,CUST1854,2023-02-09 17:16:43.160632126,Delivered,454.81,Debit Card,Beauty,Sao Paulo,3,6
ORD00274,CUST1521,2023-02-09 20:47:00.084016803,Delivered,422.5,Cash,Beauty,Brasilia,4,3
ORD00275,CUST0442,2023-02-10 00:17:17.007401480,Delivered,246.12,Credit Card,Beauty,Brasilia,5,4
ORD00276,CUST0564,2023-02-10 03:47:33.930786157,Delivered,217.35,Debit Card,Home & Garden,Salvador,3,7
ORD00277,CUST1292,2023-02-10 07:17:50.854170834,Delivered,133.55,Credit Card,Electronics,Fortaleza,1,6
ORD00278,CUST1534,2023-02-10 10:48:07.777555511,Delivered,370.4,PayPal,Electronics,Brasilia,5,13
ORD00279,CUST1831,2023-02-10 14:18:24.700940188,Delivered,83.24,Cash,Books,Rio de Janeiro,5,11
ORD00280,CUST1410,2023-02-10 17:48:41.624324865,Delivered,346.51,PayPal,Beauty,Salvador,5,14
ORD00281,CUST1411,2023-02-10 21:18:58.547709542,Delivered,424.38,Debit Card,Beauty,Salvador,5,14
ORD00282,CUST1137,2023-02-11 00:49:15.471094219,Delivered,129.67,Cash,Books,Brasilia,5,2
ORD00283,CUST1637,2023-02-11 04:19:32.394478896,Cancelled,435.89,Credit Card,Electronics,Rio de Janeiro,5,9
ORD00284,CUST1649,2023-02-11 07:49:49.317863573,Delivered,36.0,Credit Card,Books,Brasilia,5,14
ORD00285,CUST0952,2023-02-11 11:20:06.241248249,Delivered,458.14,Debit Card,Books,Rio de Janeiro,4,6
ORD00286,CUST1105,2023-02-11 14:50:23.164632926,Delivered,76.81,Credit Card,Books,Salvador,5,2
ORD00287,CUST0699,2023-02-11 18:20:40.088017603,Delivered,329.96,PayPal,Books,Rio de Janeiro,5,7
ORD00288,CUST0113,2023-02-11 21:50:57.011402280,Shipped,140.04,Debit Card,Books,Brasilia,4,11
ORD00289,CUST0002,2023-02-12 01:21:13.934786957,Shipped,421.55,Credit Card,Sports,Sao Paulo,5,11
ORD00290,CUST0642,2023-02-12 04:51:30.858171634,Processing,265.9,Credit Card,Sports,Sao Paulo,4,10
ORD00291,CUST0220,2023-02-12 08:21:47.781556311,Delivered,84.92,Credit Card,Beauty,Rio de Janeiro,3,10
ORD00292,CUST1590,2023-02-12 11:52:04.704940988,Delivered,294.08,Debit Card,Beauty,Brasilia,5,4
ORD00293,CUST0855,2023-02-12 15:22:21.628325665,Delivered,215.78,Credit Card,Sports,Fortaleza,5,1
ORD00294,CUST1760,2023-02-12 18:52:38.551710342,Delivered,337.49,Credit Card,Electronics,Sao Paulo,5,10
ORD00295,CUST1249,2023-02-12 22:22:55.475095019,Processing,443.31,Debit Card,Home & Garden,Salvador,4,9
ORD00296,CUST0385,2023-02-13 01:53:12.398479696,Delivered,216.51,PayPal,Electronics,Brasilia,5,14
ORD00297,CUST1427,2023-02-13 05:23:29.321864373,Delivered,159.14,Cash,Beauty,Brasilia,1,13
ORD00298,CUST1662,2023-02-13 08:53:46.245249050,Delivered,26.97,Cash,Sports,Sao Paulo,4,11
ORD00299,CUST1154,2023-02-13 12:24:03.168633727,Delivered,295.92,PayPal,Electronics,Fortaleza,4,10
ORD00300,CUST1077,2023-02-13 15:54:20.092018403,Delivered,213.09,Credit Card,Home & Garden,Salvador,1,8
ORD00301,CUST1708,2023-02-13 19:24:37.015403080,Delivered,199.83,PayPal,Books,Fortaleza,4,5
ORD00302,CUST0730,2023-02-13 22:54:53.938787757,Delivered,107.81,Credit Card,Clothing,Salvador,5,3
ORD00303,CUST1696,2023-02-14 02:25:10.862172434,Delivered,226.43,Debit Card,Sports,Sao Paulo,5,4
ORD00304,CUST1734,2023-02-14 05:55:27.785557111,Delivered,492.53,Debit Card,Sports,Brasilia,5,3
ORD00305,CUST1440,2023-02-14 09:25:44.708941788,Delivered,162.92,PayPal,Home & Garden,Salvador,5,10
ORD00306,CUST0247,2023-02-14 12:56:01.632326465,Delivered,307.86,Credit Card,Books,Brasilia,4,8
ORD00307,CUST0836,2023-02-14 16:26:18.555711142,Shipped,392.71,Credit Card,Books,Rio de Janeiro,5,13
ORD00308,CUST1463,2023-02-14 19:56:35.479095819,Delivered,379.6,Debit Card,Clothing,Rio de Janeiro,5,5
ORD00309,CUST0203,2023-02-14 23:26:52.402480496,Delivered,177.81,Credit Card,Books,Sao Paulo,4,13
ORD00310,CUST1208,2023-02-15 02:57:09.325865173,Delivered,313.21,Cash,Home & Garden,Sao Paulo,5,11
ORD00311,CUST0123,2023-02-15 06:27:26.249249850,Delivered,438.21,Debit Card,Beauty,Sao Paulo,4,8
ORD00312,CUST0401,2023-02-15 09:57:43.172634527,Shipped,27.41,Debit Card,Books,Rio de Janeiro,4,1
ORD00313,CUST0767,2023-02-15 13:28:00.096019204,Delivered,229.15,Cash,Beauty,Salvador,5,9
ORD00314,CUST0294,2023-02-15 16:58:17.019403881,Delivered,127.65,Debit Card,Beauty,Fortaleza,5,11
ORD00315,CUST0280,2023-02-15 20:28:33.942788558,Delivered,206.54,Credit Card,Home & Garden,Sao Paulo,5,10
ORD00316,CUST1861,2023-02-15 23:58:50.866173234,Delivered,219.68,Credit Card,Sports,Fortaleza,4,3
ORD00317,CUST0884,2023-02-16 03:29:07.789557911,Delivered,378.4,Debit Card,Sports,Fortaleza,5,1
ORD00318,CUST1634,2023-02-16 06:59:24.712942588,Delivered,65.03,PayPal,Sports,Rio de Janeiro,5,3
ORD00319,CUST0198,2023-02-16 10:29:41.636327265,Delivered,266.04,PayPal,Electronics,Salvador,5,13
ORD00320,CUST0982,2023-02-16 13:59:58.559711942,Delivered,290.81,Cash,Sports,Rio de Janeiro,4,2
ORD00321,CUST1931,2023-02-16 17:30:15.483096619,Delivered,257.2,Credit Card,Home & Garden,Sao Paulo,3,7
ORD00322,CUST1535,2023-02-16 21:00:32.406481296,Shipped,371.3,Credit Card,Clothing,Rio de Janeiro,5,10
ORD00323,CUST0752,2023-02-17 00:30:49.329865973,Delivered,204.22,Credit Card,Books,Rio de Janeiro,4,4
ORD00324,CUST0144,2023-02-17 04:01:06.253250650,Delivered,473.58,PayPal,Sports,Rio de Janeiro,1,7
ORD00325,CUST0609,2023-02-17 07:31:23.176635327,Delivered,251.27,Credit Card,Electronics,Sao Paulo,4,3
ORD00326,CUST1225,2023-02-17 11:01:40.100020004,Delivered,294.18,Credit Card,Beauty,Sao Paulo,5,14
ORD00327,CUST1148,2023-02-17 14:31:57.023404681,Delivered,416.25,Debit Card,Electronics,Rio de Janeiro,5,6
ORD00328,CUST0187,2023-02-17 18:02:13.946789358,Delivered,152.11,Credit Card,Home & Garden,Rio de Janeiro,4,7
ORD00329,CUST1350,2023-02-17 21:32:30.870174035,Delivered,56.1,Debit Card,Clothing,Fortaleza,4,7
ORD00330,CUST0464,2023-02-18 01:02:47.793558712,Delivered,359.74,Credit Card,Sports,Salvador,5,14
ORD00331,CUST1373,2023-02-18 04:33:04.716943388,Delivered,251.85,Credit Card,Sports,Fortaleza,4,5
ORD00332,CUST1795,2023-02-18 08:03:21.640328065,Delivered,450.32,Credit Card,Electronics,Salvador,5,6
ORD00333,CUST0660,2023-02-18 11:33:38.563712742,Delivered,491.69,PayPal,Home & Garden,Salvador,1,3
ORD00334,CUST0764,2023-02-18 15:03:55.487097419,Delivered,211.57,Credit Card,Electronics,Rio de Janeiro,4,12
ORD00335,CUST0955,2023-02-18 18:34:12.410482096,Processing,219.41,Credit Card,Electronics,Fortaleza,4,4
ORD00336,CUST1956,2023-02-18 22:04:29.333866773,Delivered,215.82,Credit Card,Clothing,Salvador,5,11
ORD00337,CUST0403,2023-02-19 01:34:46.257251450,Delivered,175.79,Credit Card,Home & Garden,Salvador,5,6
ORD00338,CUST1370,2023-02-19 05:05:03.180636127,Delivered,395.21,PayPal,Clothing,Sao Paulo,4,3
ORD00339,CUST1987,2023-02-19 08:35:20.104020804,Delivered,384.32,Credit Card,Home & Garden,Salvador,1,7
ORD00340,CUST1535,2023-02-19 12:05:37.027405481,Delivered,249.75,Cash,Sports,Rio de Janeiro,4,3
ORD00341,CUST0147,2023-02-19 15:35:53.950790158,Delivered,41.44,Credit Card,Books,Brasilia,5,9
ORD00342,CUST1172,2023-02-19 19:06:10.874174835,Delivered,168.59,PayPal,Beauty,Sao Paulo,2,4
ORD00343,CUST0864,2023-02-19 22:36:27.797559512,Delivered,160.31,PayPal,Books,Brasilia,3,2
ORD00344,CUST1735,2023-02-20 02:06:44.720944189,Delivered,409.32,Debit Card,Home & Garden,Rio de Janeiro,5,6
ORD00345,CUST1844,2023-02-20 05:37:01.644328866,Delivered,62.04,Debit Card,Books,Brasilia,5,14
ORD00346,CUST0489,2023-02-20 09:07:18.567713543,Delivered,406.72,Credit Card,Electronics,Salvador,4,9
ORD00347,CUST0929,2023-02-20 12:37:35.491098219,Shipped,341.21,Debit Card,Sports,Brasilia,4,13
ORD00348,CUST1960,2023-02-20 16:07:52.414482896,Delivered,371.57,Credit Card,Beauty,Fortaleza,5,10
ORD00349,CUST1664,2023-02-20 19:38:09.337867573,Delivered,227.46,Credit Card,Beauty,Rio de Janeiro,5,10
ORD00350,CUST0551,2023-02-20 23:08:26.261252250,Delivered,346.27,PayPal,Beauty,Fortaleza,4,2
ORD00351,CUST0338,2023-02-21 02:38:43.184636927,Delivered,312.33,Credit Card,Sports,Brasilia,5,4
ORD00352,CUST0872,2023-02-21 06:09:00.108021604,Delivered,389.11,PayPal,Books,Fortaleza,5,5
ORD00353,CUST0641,2023-02-21 09:39:17.031406281,Delivered,234.45,Credit Card,Beauty,Sao Paulo,5,9
ORD00354,CUST1803,2023-02-21 13:09:33.954790958,Delivered,246.96,Debit Card,Beauty,Brasilia,4,7
ORD00355,CUST1977,2023-02-21 16:39:50.878175635,Delivered,328.92,Cash,Home & Garden,Fortaleza,5,5
ORD00356,CUST0473,2023-02-21 20:10:07.801560312,Shipped,71.88,Debit Card,Electronics,Salvador,5,6
ORD00357,CUST1970,2023-02-21 23:40:24.724944989,Delivered,229.4,Debit Card,Home & Garden,Brasilia,4,9
ORD00358,CUST0151,2023-02-22 03:10:41.648329666,Delivered,486.54,Debit Card,Books,Sao Paulo,5,4
ORD00359,CUST1439,2023-02-22 06:40:58.571714343,Delivered,38.03,Cash,Sports,Salvador,4,14
ORD00360,CUST1322,2023-02-22 10:11:15.495099020,Delivered,171.68,Credit Card,Sports,Brasilia,3,13
ORD00361,CUST1635,2023-02-22 13:41:32.418483697,Delivered,170.77,Debit Card,Home & Garden,Salvador,4,2
ORD00362,CUST0263,2023-02-22 17:11:49.341868374,Cancelled,324.06,Credit Card,Clothing,Brasilia,5,5
ORD00363,CUST1788,2023-02-22 20:42:06.265253051,Delivered,70.78,Credit Card,Home & Garden,Brasilia,5,14
ORD00364,CUST0144,2023-02-23 00:12:23.188637728,Delivered,321.7,Credit Card,Clothing,Rio de Janeiro,5,7
ORD00365,CUST0346,2023-02-23 03:42:40.112022405,Delivered,65.62,Credit Card,Home & Garden,Fortaleza,5,12
ORD00366,CUST0624,2023-02-23 07:12:57.035407081,Delivered,65.58,Debit Card,Clothing,Brasilia,3,4
ORD00367,CUST1017,2023-02-23 10:43:13.958791758,Delivered,369.53,PayPal,Clothing,Sao Paulo,4,12
ORD00368,CUST1596,2023-02-23 14:13:30.882176435,Delivered,175.58,PayPal,Beauty,Fortaleza,5,1
ORD00369,CUST0881,2023-02-23 17:43:47.805561112,Delivered,489.16,Debit Card,Beauty,Rio de Janeiro,5,8
ORD00370,CUST0002,2023-02-23 21:14:04.728945789,Delivered,37.93,Credit Card,Clothing,Fortaleza,3,5
ORD00371,CUST0897,2023-02-24 00:44:21.652330466,Delivered,233.65,Credit Card,Clothing,Fortaleza,4,10
ORD00372,CUST1328,2023-02-24 04:14:38.575715143,Delivered,74.31,Credit Card,Electronics,Brasilia,2,2
ORD00373,CUST0254,2023-02-24 07:44:55.499099820,Delivered,188.66,Debit Card,Clothing,Sao Paulo,4,3
ORD00374,CUST1676,2023-02-24 11:15:12.422484497,Delivered,499.15,Credit Card,Beauty,Brasilia,4,12
ORD00375,CUST0453,2023-02-24 14:45:29.345869174,Delivered,446.64,Debit Card,Clothing,Sao Paulo,5,14
ORD00376,CUST1061,2023-02-24 18:15:46.269253851,Delivered,43.2,Cash,Sports,Sao Paulo,4,10
ORD00377,CUST1184,2023-02-24 21:46:03.192638528,Delivered,290.36,Debit Card,Electronics,Salvador,4,12
ORD00378,CUST1015,2023-02-25 01:16:20.116023205,Processing,330.95,PayPal,Clothing,Brasilia,5,10
ORD00379,CUST0009,2023-02-25 04:46:37.039407882,Delivered,120.58,Debit Card,Beauty,Rio de Janeiro,5,5
ORD00380,CUST1257,2023-02-25 08:16:53.962792559,Delivered,89.65,Credit Card,Beauty,Fortaleza,4,11
ORD00381,CUST1123,2023-02-25 11:47:10.886177236,Delivered,454.1,Credit Card,Books,Salvador,5,4
ORD00382,CUST1683,2023-02-25 15:17:27.809561912,Delivered,485.03,PayPal,Beauty,Rio de Janeiro,4,9
ORD00383,CUST0816,2023-02-25 18:47:44.732946589,Delivered,496.11,Debit Card,Electronics,Brasilia,5,9
ORD00384,CUST0208,2023-02-25 22:18:01.656331266,Delivered,399.09,Debit Card,Beauty,Sao Paulo,5,8
ORD00385,CUST1155,2023-02-26 01:48:18.579715943,Processing,338.48,Credit Card,Sports,Brasilia,5,2
ORD00386,CUST0404,2023-02-26 05:18:35.503100620,Delivered,185.95,Debit Card,Home & Garden,Brasilia,1,5
ORD00387,CUST0152,2023-02-26 08:48:52.426485297,Delivered,102.27,Credit Card,Sports,Salvador,5,14
ORD00388,CUST0054,2023-02-26 12:19:09.349869974,Delivered,57.91,Credit Card,Sports,Rio de Janeiro,5,8
ORD00389,CUST1144,2023-02-26 15:49:26.273254651,Delivered,352.78,Credit Card,Electronics,Salvador,4,8
ORD00390,CUST1697,2023-02-26 19:19:43.196639328,Delivered,396.67,Credit Card,Electronics,Rio de Janeiro,4,7
ORD00391,CUST1944,2023-02-26 22:50:00.120024005,Delivered,416.7,Credit Card,Books,Salvador,5,4
ORD00392,CUST0628,2023-02-27 02:20:17.043408682,Delivered,458.61,Credit Card,Beauty,Fortaleza,5,3
ORD00393,CUST0587,2023-02-27 05:50:33.966793359,Shipped,442.37,Debit Card,Books,Sao Paulo,1,8
ORD00394,CUST1649,2023-02-27 09:20:50.890178036,Delivered,499.88,Debit Card,Electronics,Sao Paulo,5,8
ORD00395,CUST1992,2023-02-27 12:51:07.813562713,Delivered,137.15,Debit Card,Beauty,Sao Paulo,3,13
ORD00396,CUST1444,2023-02-27 16:21:24.736947390,Delivered,386.39,Credit Card,Electronics,Fortaleza,3,10
ORD00397,CUST1446,2023-02-27 19:51:41.660332066,Delivered,301.5,Cash,Electronics,Fortaleza,5,5
ORD00398,CUST0104,2023-02-27 23:21:58.583716743,Delivered,145.4,Credit Card,Home & Garden,Sao Paulo,4,3
ORD00399,CUST1876,2023-02-28 02:52:15.507101420,Delivered,491.31,Credit Card,Sports,Sao Paulo,4,5
ORD00400,CUST0254,2023-02-28 06:22:32.430486097,Delivered,450.99,Debit Card,Books,Rio de Janeiro,4,4
ORD00401,CUST1251,2023-02-28 09:52:49.353870774,Delivered,81.69,Credit Card,Books,Rio de Janeiro,5,8
ORD00402,CUST1136,2023-02-28 13:23:06.277255451,Delivered,32.56,Debit Card,Clothing,Brasilia,4,2
ORD00403,CUST0510,2023-02-28 16:53:23.200640128,Delivered,350.4,Debit Card,Home & Garden,Salvador,5,11
ORD00404,CUST1497,2023-02-28 20:23:40.124024805,Delivered,309.98,Cash,Electronics,Rio de Janeiro,4,8
ORD00405,CUST0099,2023-02-28 23:53:57.047409482,Delivered,469.19,PayPal,Electronics,Rio de Janeiro,5,10
ORD00406,CUST0153,2023-03-01 03:24:13.970794159,Delivered,132.32,Cash,Home & Garden,Rio de Janeiro,4,6
ORD00407,CUST1885,2023-03-01 06:54:30.894178836,Delivered,60.51,Credit Card,Beauty,Rio de Janeiro,5,4
ORD00408,CUST0914,2023-03-01 10:24:47.817563513,Delivered,144.42,PayPal,Books,Fortaleza,5,11
ORD00409,CUST1920,2023-03-01 13:55:04.740948190,Delivered,29.09,Credit Card,Electronics,Brasilia,4,14
ORD00410,CUST0878,2023-03-01 17:25:21.664332867,Shipped,37.23,Debit Card,Clothing,Rio de Janeiro,4,14
ORD00411,CUST0338,2023-03-01 20:55:38.587717544,Delivered,459.13,Debit Card,Books,Salvador,4,14
ORD00412,CUST1730,2023-03-02 00:25:55.511102221,Delivered,188.97,Credit Card,Sports,Rio de Janeiro,1,3
ORD00413,CUST0822,2023-03-02 03:56:12.434486897,Delivered,217.19,Debit Card,Home & Garden,Fortaleza,4,10
ORD00414,CUST1187,2023-03-02 07:26:29.357871574,Delivered,28.82,Credit Card,Books,Sao Paulo,5,13
ORD00415,CUST1744,2023-03-02 10:56:46.281256251,Delivered,149.85,Credit Card,Sports,Sao Paulo,5,5
ORD00416,CUST0957,2023-03-02 14:27:03.204640928,Delivered,406.27,Cash,Clothing,Brasilia,4,6
ORD00417,CUST1705,2023-03-02 17:57:20.128025605,Delivered,315.44,Credit Card,Beauty,Sao Paulo,4,1
ORD00418,CUST0161,2023-03-02 21:27:37.051410282,Delivered,381.81,Credit Card,Home & Garden,Rio de Janeiro,1,1
ORD00419,CUST1604,2023-03-03 00:57:53.974794959,Delivered,234.66,Credit Card,Beauty,Fortaleza,4,11
ORD00420,CUST0801,2023-03-03 04:28:10.898179636,Delivered,168.67,PayPal,Electronics,Brasilia,5,10
ORD00421,CUST0398,2023-03-03 07:58:27.821564313,Delivered,251.75,Credit Card,Beauty,Rio de Janeiro,5,3
ORD00422,CUST1301,2023-03-03 11:28:44.744948990,Delivered,175.07,Credit Card,Electronics,Sao Paulo,4,2
ORD00423,CUST0816,2023-03-03 14:59:01.668333667,Delivered,422.71,PayPal,Sports,Salvador,4,12
ORD00424,CUST1940,2023-03-03 18:29:18.591718344,Delivered,162.88,Credit Card,Books,Rio de Janeiro,5,1
ORD00425,CUST1528,2023-03-03 21:59:35.515103021,Delivered,336.69,Credit Card,Clothing,Salvador,4,11
ORD00426,CUST1920,2023-03-04 01:29:52.438487698,Delivered,85.75,PayPal,Sports,Salvador,4,8
ORD00427,CUST1416,2023-03-04 05:00:09.361872375,Processing,349.7,Debit Card,Clothing,Brasilia,5,12
ORD00428,CUST1159,2023-03-04 08:30:26.285257051,Delivered,458.38,PayPal,Beauty,Fortaleza,5,13
ORD00429,CUST1219,2023-03-04 12:00:43.208641728,Processing,312.12,Credit Card,Clothing,Sao Paulo,4,1
ORD00430,CUST0401,2023-03-04 15:31:00.132026405,Delivered,288.73,Cash,Beauty,Sao Paulo,5,10
ORD00431,CUST0640,2023-03-04 19:01:17.055411082,Shipped,481.34,Cash,Clothing,Rio de Janeiro,4,14
ORD00432,CUST1057,2023-03-04 22:31:33.978795759,Delivered,321.15,Credit Card,Home & Garden,Sao Paulo,5,8
ORD00433,CUST0688,2023-03-05 02:01:50.902180436,Delivered,144.58,Credit Card,Sports,Brasilia,3,5
ORD00434,CUST0460,2023-03-05 05:32:07.825565113,Delivered,160.35,Cash,Home & Garden,Sao Paulo,5,13
ORD00435,CUST0955,2023-03-05 09:02:24.748949790,Delivered,358.55,Credit Card,Books,Rio de Janeiro,5,4
ORD00436,CUST1907,2023-03-05 12:32:41.672334467,Delivered,373.01,Debit Card,Books,Sao Paulo,4,8
ORD00437,CUST0470,2023-03-05 16:02:58.595719144,Delivered,165.68,Debit Card,Electronics,Fortaleza,5,8
ORD00438,CUST1399,2023-03-05 19:33:15.519103821,Delivered,185.77,PayPal,Electronics,Salvador,5,11
ORD00439,CUST1046,2023-03-05 23:03:32.442488498,Delivered,495.71,PayPal,Electronics,Salvador,3,14
ORD00440,CUST0750,2023-03-06 02:33:49.365873175,Processing,68.94,Credit Card,Books,Salvador,5,8
ORD00441,CUST1694,2023-03-06 06:04:06.289257852,Shipped,214.23,Credit Card,Clothing,Fortaleza,5,3
ORD00442,CUST0038,2023-03-06 09:34:23.212642529,Cancelled,49.97,PayPal,Beauty,Brasilia,5,12
ORD00443,CUST0230,2023-03-06 13:04:40.136027206,Delivered,414.12,PayPal,Clothing,Rio de Janeiro,3,8
ORD00444,CUST1389,2023-03-06 16:34:57.059411882,Delivered,64.33,Debit Card,Sports,Fortaleza,3,13
ORD00445,CUST0563,2023-03-06 20:05:13.982796559,Delivered,343.52,Cash,Books,Rio de Janeiro,4,1
ORD00446,CUST0438,2023-03-06 23:35:30.906181236,Delivered,47.11,Debit Card,Beauty,Brasilia,3,13
ORD00447,CUST1800,2023-03-07 03:05:47.829565913,Delivered,342.97,Credit Card,Beauty,Fortaleza,5,4
ORD00448,CUST1307,2023-03-07 06:36:04.752950590,Delivered,424.66,PayPal,Beauty,Sao Paulo,2,5
ORD00449,CUST0027,2023-03-07 10:06:21.676335267,Delivered,211.43,Credit Card,Electronics,Brasilia,4,6
ORD00450,CUST0226,2023-03-07 13:36:38.599719944,Delivered,270.62,Credit Card,Beauty,Salvador,4,5
ORD00451,CUST1301,2023-03-07 17:06:55.523104621,Processing,212.74,Credit Card,Beauty,Fortaleza,4,5
ORD00452,CUST0798,2023-03-07 20:37:12.446489298,Delivered,164.23,PayPal,Books,Brasilia,5,5
ORD00453,CUST1633,2023-03-08 00:07:29.369873975,Shipped,405.57,Cash,Clothing,Brasilia,5,9
ORD00454,CUST0284,2023-03-08 03:37:46.293258652,Delivered,150.56,Credit Card,Clothing,Fortaleza,1,10
