order_id,customer_id,order_date,order_status,total_amount,payment_method,customer_city,customer_state,product_category,customer_rating,delivery_days
ORD000221,CUST00578,2023-02-02 03:02:03.144628926,Delivered,160.94,Credit Card,Sao Paulo,SP,Sports,4,5
ORD000222,CUST00682,2023-02-02 06:32:20.068013603,Delivered,211.81,Debit Card,Brasilia,SP,Home & Garden,5,4
ORD000223,CUST00557,2023-02-02 10:02:36.991398279,Delivered,429.17,Debit Card,Rio de Janeiro,DF,Sports,5,4
ORD000224,CUST01598,2023-02-02 13:32:53.914782956,Delivered,260.14,Credit Card,Sao Paulo,BA,Electronics,4,13
ORD000225,CUST01977,2023-02-02 17:03:10.838167633,Delivered,345.87,Debit Card,Fortaleza,CE,Home & Garden,3,13
ORD000226,CUST01013,2023-02-02 20:33:27.761552310,Delivered,208.14,Debit Card,Salvador,BA,Sports,4,1
ORD000227,CUST00646,2023-02-03 00:03:44.684936987,Processing,146.53,Cash,Salvador,BA,Beauty,5,9
ORD000228,CUST00796,2023-02-03 03:34:01.608321664,Delivered,478.23,Credit Card,Salvador,SP,Clothing,3,9
ORD000229,CUST01052,2023-02-03 07:04:18.531706341,Delivered,309.72,Debit Card,Salvador,RJ,Clothing,4,13
ORD000230,CUST01644,2023-02-03 10:34:35.455091018,Delivered,468.3,Credit Card,Sao Paulo,CE,Home & Garden,4,4
ORD000231,CUST01580,2023-02-03 14:04:52.378475695,Shipped,117.64,Credit Card,Salvador,CE,Home & Garden,5,10
ORD000232,CUST01364,2023-02-03 17:35:09.301860372,Delivered,90.51,Debit Card,Rio de Janeiro,SP,Books,5,10
ORD000233,CUST01822,2023-02-03 21:05:26.225245049,Delivered,430.79,Credit Card,Brasilia,BA,Sports,4,4
ORD000234,CUST01982,2023-02-04 00:35:43.148629726,Delivered,346.84,Credit Card,Sao Paulo,SP,Home & Garden,5,12
ORD000235,CUST01355,2023-02-04 04:06:00.072014403,Delivered,109.56,Credit Card,Sao Paulo,BA,Clothing,3,7
ORD000236,CUST01664,2023-02-04 07:36:16.995399080,Delivered,149.29,Credit Card,Salvador,RJ,Clothing,3,4
ORD000237,CUST01530,2023-02-04 11:06:33.918783757,Delivered,404.32,Credit Card,Salvador,RJ,Clothing,5,1
ORD000238,CUST01372,2023-02-04 14:36:50.842168433,Delivered,237.86,Credit Card,Sao Paulo,DF,Sports,5,11
ORD000239,CUST01497,2023-02-04 18:07:07.765553110,Delivered,341.86,Debit Card,Salvador,BA,Electronics,3,13
ORD000240,CUST01255,2023-02-04 21:37:24.688937787,Delivered,172.81,PayPal,Salvador,SP,Home & Garden,4,9
ORD000241,CUST00190,2023-02-05 01:07:41.612322464,Processing,202.99,Credit Card,Salvador,SP,Electronics,5,2
ORD000242,CUST01249,2023-02-05 04:37:58.535707141,Processing,495.54,Debit Card,Salvador,SP,Sports,5,5
ORD000243,CUST01409,2023-02-05 08:08:15.459091818,Delivered,138.86,PayPal,Salvador,DF,Beauty,5,4
ORD000244,CUST01401,2023-02-05 11:38:32.382476495,Shipped,263.1,Credit Card,Fortaleza,CE,Home & Garden,5,8
ORD000245,CUST01307,2023-02-05 15:08:49.305861172,Delivered,425.31,Credit Card,Fortaleza,SP,Books,5,6
ORD000246,CUST01982,2023-02-05 18:39:06.229245849,Delivered,134.83,PayPal,Fortaleza,RJ,Home & Garden,5,7
ORD000247,CUST00633,2023-02-05 22:09:23.152630526,Delivered,219.3,Debit Card,Sao Paulo,SP,Home & Garden,5,2
ORD000248,CUST00628,2023-02-06 01:39:40.076015203,Delivered,315.24,Credit Card,Brasilia,SP,Home & Garden,5,4
ORD000249,CUST00973,2023-02-06 05:09:56.999399880,Delivered,250.97,Credit Card,Sao Paulo,SP,Home & Garden,4,14
ORD000250,CUST01769,2023-02-06 08:40:13.922784557,Processing,240.56,Debit Card,Fortaleza,CE,Beauty,2,4
ORD000251,CUST01283,2023-02-06 12:10:30.846169234,Delivered,194.0,Cash,Sao Paulo,SP,Home & Garden,4,12
ORD000252,CUST01383,2023-02-06 15:40:47.769553911,Shipped,301.59,Credit Card,Brasilia,CE,Sports,5,13
ORD000253,CUST00710,2023-02-06 19:11:04.692938588,Delivered,319.7,Cash,Salvador,CE,Home & Garden,3,2
ORD000254,CUST01480,2023-02-06 22:41:21.616323264,Delivered,333.58,Credit Card,Rio de Janeiro,DF,Beauty,3,10
ORD000255,CUST01435,2023-02-07 02:11:38.539707941,Delivered,53.78,Credit Card,Fortaleza,RJ,Sports,4,4
ORD000256,CUST00649,2023-02-07 05:41:55.463092618,Delivered,322.9,Credit Card,Fortaleza,SP,Home & Garden,1,9
ORD000257,CUST00318,2023-02-07 09:12:12.386477295,Delivered,477.55,Debit Card,Brasilia,SP,Home & Garden,5,8
ORD000258,CUST01701,2023-02-07 12:42:29.309861972,Delivered,279.67,Credit Card,Salvador,SP,Sports,4,11
ORD000259,CUST01249,2023-02-07 16:12:46.233246649,Delivered,363.33,Credit Card,Salvador,CE,Home & Garden,3,14
ORD000260,CUST01843,2023-02-07 19:43:03.156631326,Delivered,287.23,PayPal,Rio de Janeiro,BA,Beauty,5,1
ORD000261,CUST01258,2023-02-07 23:13:20.080016003,Delivered,430.28,Cash,Salvador,RJ,Clothing,5,13
ORD000262,CUST00684,2023-02-08 02:43:37.003400680,Delivered,466.2,Credit Card,Brasilia,SP,Home & Garden,1,8
ORD000263,CUST00664,2023-02-08 06:13:53.926785357,Delivered,108.43,Credit Card,Salvador,BA,Books,4,14
ORD000264,CUST01999,2023-02-08 09:44:10.850170034,Delivered,229.69,PayPal,Brasilia,BA,Sports,5,11
ORD000265,CUST01851,2023-02-08 13:14:27.773554711,Delivered,208.34,Debit Card,Fortaleza,BA,Beauty,4,9
ORD000266,CUST01398,2023-02-08 16:44:44.696939388,Delivered,214.5,Credit Card,Fortaleza,RJ,Home & Garden,5,8
ORD000267,CUST01696,2023-02-08 20:15:01.620324065,Shipped,80.25,Cash,Fortaleza,BA,Home & Garden,4,14
ORD000268,CUST01632,2023-02-08 23:45:18.543708742,Delivered,410.54,Credit Card,Sao Paulo,SP,Sports,4,10
ORD000269,CUST01496,2023-02-09 03:15:35.467093418,Shipped,37.17,Debit Card,Fortaleza,SP,Electronics,4,1
ORD000270,CUST01257,2023-02-09 06:45:52.390478095,Delivered,273.55,Credit Card,Brasilia,DF,Beauty,2,8
ORD000271,CUST01716,2023-02-09 10:16:09.313862772,Cancelled,337.7,Debit Card,Rio de Janeiro,CE,Beauty,5,12
ORD000272,CUST01137,2023-02-09 13:46:26.237247449,Processing,119.59,Credit Card,Salvador,BA,Clothing,5,5
ORD000273,CUST01854,2023-02-09 17:16:43.160632126,Delivered,454.81,Debit Card,Fortaleza,CE,Clothing,5,9
ORD000274,CUST01521,2023-02-09 20:47:00.084016803,Delivered,422.5,Cash,Sao Paulo,CE,Home & Garden,5,14
ORD000275,CUST00442,2023-02-10 00:17:17.007401480,Delivered,246.12,Credit Card,Sao Paulo,CE,Sports,5,9
ORD000276,CUST00564,2023-02-10 03:47:33.930786157,Delivered,217.35,Debit Card,Brasilia,CE,Books,5,6
ORD000277,CUST01292,2023-02-10 07:17:50.854170834,Delivered,133.55,Credit Card,Rio de Janeiro,CE,Home & Garden,5,3
ORD000278,CUST01534,2023-02-10 10:48:07.777555511,Delivered,370.4,PayPal,Fortaleza,SP,Clothing,4,12
ORD000279,CUST01831,2023-02-10 14:18:24.700940188,Delivered,83.24,Cash,Fortaleza,RJ,Home & Garden,4,7
ORD000280,CUST01410,2023-02-10 17:48:41.624324865,Delivered,346.51,PayPal,Sao Paulo,BA,Sports,5,3
ORD000281,CUST01411,2023-02-10 21:18:58.547709542,Delivered,424.38,Debit Card,Brasilia,BA,Beauty,5,7
ORD000282,CUST01137,2023-02-11 00:49:15.471094219,Delivered,129.67,Cash,Sao Paulo,SP,Beauty,5,8
ORD000283,CUST01637,2023-02-11 04:19:32.394478896,Cancelled,435.89,Credit Card,Sao Paulo,SP,Beauty,5,5
ORD000284,CUST01649,2023-02-11 07:49:49.317863573,Delivered,36.0,Credit Card,Rio de Janeiro,CE,Beauty,4,5
ORD000285,CUST00952,2023-02-11 11:20:06.241248249,Delivered,458.14,Debit Card,Brasilia,RJ,Books,5,14
ORD000286,CUST01105,2023-02-11 14:50:23.164632926,Delivered,76.81,Credit Card,Rio de Janeiro,BA,Electronics,5,4
ORD000287,CUST00699,2023-02-11 18:20:40.088017603,Delivered,329.96,PayPal,Brasilia,DF,Books,3,3
ORD000288,CUST00113,2023-02-11 21:50:57.011402280,Shipped,140.04,Debit Card,Fortaleza,SP,Home & Garden,5,12
ORD000289,CUST00002,2023-02-12 01:21:13.934786957,Shipped,421.55,Credit Card,Salvador,DF,Clothing,5,8
ORD000290,CUST00642,2023-02-12 04:51:30.858171634,Processing,265.9,Credit Card,Salvador,BA,Sports,5,11
ORD000291,CUST00220,2023-02-12 08:21:47.781556311,Delivered,84.92,Credit Card,Brasilia,SP,Home & Garden,5,6
ORD000292,CUST01590,2023-02-12 11:52:04.704940988,Delivered,294.08,Debit Card,Salvador,BA,Electronics,4,14
ORD000293,CUST00855,2023-02-12 15:22:21.628325665,Delivered,215.78,Credit Card,Sao Paulo,SP,Sports,4,6
ORD000294,CUST01760,2023-02-12 18:52:38.551710342,Delivered,337.49,Credit Card,Fortaleza,BA,Sports,5,2
ORD000295,CUST01249,2023-02-12 22:22:55.475095019,Processing,443.31,Debit Card,Fortaleza,DF,Sports,1,4
ORD000296,CUST00385,2023-02-13 01:53:12.398479696,Delivered,216.51,PayPal,Salvador,RJ,Home & Garden,4,5
ORD000297,CUST01427,2023-02-13 05:23:29.321864373,Delivered,159.14,Cash,Brasilia,SP,Electronics,4,11
ORD000298,CUST01662,2023-02-13 08:53:46.245249050,Delivered,26.97,Cash,Sao Paulo,DF,Home & Garden,5,10
ORD000299,CUST01154,2023-02-13 12:24:03.168633727,Delivered,295.92,PayPal,Brasilia,BA,Sports,2,5
ORD000300,CUST01077,2023-02-13 15:54:20.092018403,Delivered,213.09,Credit Card,Salvador,DF,Sports,4,3
ORD000301,CUST01708,2023-02-13 19:24:37.015403080,Delivered,199.83,PayPal,Fortaleza,SP,Clothing,5,10
ORD000302,CUST00730,2023-02-13 22:54:53.938787757,Delivered,107.81,Credit Card,Fortaleza,DF,Books,5,5
ORD000303,CUST01696,2023-02-14 02:25:10.862172434,Delivered,226.43,Debit Card,Brasilia,BA,Home & Garden,5,5
ORD000304,CUST01734,2023-02-14 05:55:27.785557111,Delivered,492.53,Debit Card,Rio de Janeiro,CE,Electronics,5,2
ORD000305,CUST01440,2023-02-14 09:25:44.708941788,Delivered,162.92,PayPal,Brasilia,RJ,Sports,4,5
ORD000306,CUST00247,2023-02-14 12:56:01.632326465,Delivered,307.86,Credit Card,Rio de Janeiro,RJ,Home & Garden,4,3
ORD000307,CUST00836,2023-02-14 16:26:18.555711142,Shipped,392.71,Credit Card,Brasilia,CE,Books,2,3
ORD000308,CUST01463,2023-02-14 19:56:35.479095819,Delivered,379.6,Debit Card,Rio de Janeiro,SP,Home & Garden,5,5
ORD000309,CUST00203,2023-02-14 23:26:52.402480496,Delivered,177.81,Credit Card,Rio de Janeiro,DF,Books,4,9
ORD000310,CUST01208,2023-02-15 02:57:09.325865173,Delivered,313.21,Cash,Rio de Janeiro,DF,Home & Garden,5,14
ORD000311,CUST00123,2023-02-15 06:27:26.249249850,Delivered,438.21,Debit Card,Rio de Janeiro,CE,Clothing,4,2
ORD000312,CUST00401,2023-02-15 09:57:43.172634527,Shipped,27.41,Debit Card,Sao Paulo,CE,Home & Garden,4,9
ORD000313,CUST00767,2023-02-15 13:28:00.096019204,Delivered,229.15,Cash,Rio de Janeiro,BA,Beauty,5,3
ORD000314,CUST00294,2023-02-15 16:58:17.019403881,Delivered,127.65,Debit Card,Rio de Janeiro,BA,Clothing,5,13
ORD000315,CUST00280,2023-02-15 20:28:33.942788558,Delivered,206.54,Credit Card,Fortaleza,RJ,Books,4,12
ORD000316,CUST01861,2023-02-15 23:58:50.866173234,Delivered,219.68,Credit Card,Sao Paulo,SP,Sports,4,7
ORD000317,CUST00884,2023-02-16 03:29:07.789557911,Delivered,378.4,Debit Card,Rio de Janeiro,SP,Sports,3,12
ORD000318,CUST01634,2023-02-16 06:59:24.712942588,Delivered,65.03,PayPal,Salvador,CE,Home & Garden,2,14
ORD000319,CUST00198,2023-02-16 10:29:41.636327265,Delivered,266.04,PayPal,Sao Paulo,RJ,Electronics,5,1
ORD000320,CUST00982,2023-02-16 13:59:58.559711942,Delivered,290.81,Cash,Fortaleza,RJ,Home & Garden,3,1
ORD000321,CUST01931,2023-02-16 17:30:15.483096619,Delivered,257.2,Credit Card,Brasilia,BA,Clothing,2,8
ORD000322,CUST01535,2023-02-16 21:00:32.406481296,Shipped,371.3,Credit Card,Fortaleza,DF,Clothing,5,9
ORD000323,CUST00752,2023-02-17 00:30:49.329865973,Delivered,204.22,Credit Card,Fortaleza,SP,Books,5,3
ORD000324,CUST00144,2023-02-17 04:01:06.253250650,Delivered,473.58,PayPal,Sao Paulo,RJ,Home & Garden,3,6
ORD000325,CUST00609,2023-02-17 07:31:23.176635327,Delivered,251.27,Credit Card,Sao Paulo,BA,Books,2,14
ORD000326,CUST01225,2023-02-17 11:01:40.100020004,Delivered,294.18,Credit Card,Salvador,BA,Electronics,3,3
ORD000327,CUST01148,2023-02-17 14:31:57.023404681,Delivered,416.25,Debit Card,Salvador,BA,Sports,4,6
ORD000328,CUST00187,2023-02-17 18:02:13.946789358,Delivered,152.11,Credit Card,Sao Paulo,DF,Sports,5,7
ORD000329,CUST01350,2023-02-17 21:32:30.870174035,Delivered,56.1,Debit Card,Sao Paulo,RJ,Home & Garden,5,5
ORD000330,CUST00464,2023-02-18 01:02:47.793558712,Delivered,359.74,Credit Card,Sao Paulo,CE,Books,3,3
ORD000331,CUST01373,2023-02-18 04:33:04.716943388,Delivered,251.85,Credit Card,Brasilia,CE,Books,5,8
ORD000332,CUST01795,2023-02-18 08:03:21.640328065,Delivered,450.32,Credit Card,Fortaleza,BA,Electronics,4,13
ORD000333,CUST00660,2023-02-18 11:33:38.563712742,Delivered,491.69,PayPal,Salvador,BA,Books,4,5
ORD000334,CUST00764,2023-02-18 15:03:55.487097419,Delivered,211.57,Credit Card,Salvador,DF,Beauty,5,1
ORD000335,CUST00955,2023-02-18 18:34:12.410482096,Processing,219.41,Credit Card,Rio de Janeiro,BA,Beauty,4,12
ORD000336,CUST01956,2023-02-18 22:04:29.333866773,Delivered,215.82,Credit Card,Brasilia,RJ,Clothing,3,9
ORD000337,CUST00403,2023-02-19 01:34:46.257251450,Delivered,175.79,Credit Card,Sao Paulo,BA,Beauty,5,3
ORD000338,CUST01370,2023-02-19 05:05:03.180636127,Delivered,395.21,PayPal,Sao Paulo,BA,Beauty,4,2
ORD000339,CUST01987,2023-02-19 08:35:20.104020804,Delivered,384.32,Credit Card,Brasilia,RJ,Clothing,4,3
ORD000340,CUST01535,2023-02-19 12:05:37.027405481,Delivered,249.75,Cash,Salvador,SP,Beauty,5,7
ORD000341,CUST00147,2023-02-19 15:35:53.950790158,Delivered,41.44,Credit Card,Sao Paulo,CE,Beauty,5,12
ORD000342,CUST01172,2023-02-19 19:06:10.874174835,Delivered,168.59,PayPal,Rio de Janeiro,BA,Clothing,5,11
ORD000343,CUST00864,2023-02-19 22:36:27.797559512,Delivered,160.31,PayPal,Salvador,RJ,Home & Garden,3,12
ORD000344,CUST01735,2023-02-20 02:06:44.720944189,Delivered,409.32,Debit Card,Fortaleza,CE,Clothing,4,10
ORD000345,CUST01844,2023-02-20 05:37:01.644328866,Delivered,62.04,Debit Card,Brasilia,DF,Clothing,3,8
ORD000346,CUST00489,2023-02-20 09:07:18.567713543,Delivered,406.72,Credit Card,Salvador,SP,Beauty,5,2
ORD000347,CUST00929,2023-02-20 12:37:35.491098219,Shipped,341.21,Debit Card,Fortaleza,BA,Sports,4,14
ORD000348,CUST01960,2023-02-20 16:07:52.414482896,Delivered,371.57,Credit Card,Rio de Janeiro,SP,Beauty,5,13
ORD000349,CUST01664,2023-02-20 19:38:09.337867573,Delivered,227.46,Credit Card,Brasilia,BA,Home & Garden,1,7
ORD000350,CUST00551,2023-02-20 23:08:26.261252250,Delivered,346.27,PayPal,Sao Paulo,BA,Clothing,2,11
ORD000351,CUST00338,2023-02-21 02:38:43.184636927,Delivered,312.33,Credit Card,Sao Paulo,BA,Electronics,4,5
ORD000352,CUST00872,2023-02-21 06:09:00.108021604,Delivered,389.11,PayPal,Fortaleza,SP,Clothing,5,9
ORD000353,CUST00641,2023-02-21 09:39:17.031406281,Delivered,234.45,Credit Card,Salvador,DF,Home & Garden,5,7
ORD000354,CUST01803,2023-02-21 13:09:33.954790958,Delivered,246.96,Debit Card,Rio de Janeiro,RJ,Books,5,1
ORD000355,CUST01977,2023-02-21 16:39:50.878175635,Delivered,328.92,Cash,Fortaleza,RJ,Beauty,4,1
ORD000356,CUST00473,2023-02-21 20:10:07.801560312,Shipped,71.88,Debit Card,Rio de Janeiro,DF,Sports,1,6
ORD000357,CUST01970,2023-02-21 23:40:24.724944989,Delivered,229.4,Debit Card,Rio de Janeiro,DF,Sports,4,9
ORD000358,CUST00151,2023-02-22 03:10:41.648329666,Delivered,486.54,Debit Card,Rio de Janeiro,BA,Beauty,5,1
ORD000359,CUST01439,2023-02-22 06:40:58.571714343,Delivered,38.03,Cash,Brasilia,BA,Beauty,3,3
ORD000360,CUST01322,2023-02-22 10:11:15.495099020,Delivered,171.68,Credit Card,Fortaleza,RJ,Home & Garden,4,13
ORD000361,CUST01635,2023-02-22 13:41:32.418483697,Delivered,170.77,Debit Card,Brasilia,BA,Clothing,2,5
ORD000362,CUST00263,2023-02-22 17:11:49.341868374,Cancelled,324.06,Credit Card,Salvador,BA,Electronics,4,4
ORD000363,CUST01788,2023-02-22 20:42:06.265253051,Delivered,70.78,Credit Card,Salvador,DF,Clothing,4,1
ORD000364,CUST00144,2023-02-23 00:12:23.188637728,Delivered,321.7,Credit Card,Sao Paulo,SP,Clothing,2,10
ORD000365,CUST00346,2023-02-23 03:42:40.112022405,Delivered,65.62,Credit Card,Sao Paulo,CE,Electronics,4,4
ORD000366,CUST00624,2023-02-23 07:12:57.035407081,Delivered,65.58,Debit Card,Sao Paulo,CE,Sports,4,4
ORD000367,CUST01017,2023-02-23 10:43:13.958791758,Delivered,369.53,PayPal,Salvador,BA,Clothing,5,11
ORD000368,CUST01596,2023-02-23 14:13:30.882176435,Delivered,175.58,PayPal,Rio de Janeiro,BA,Books,5,12
ORD000369,CUST00881,2023-02-23 17:43:47.805561112,Delivered,489.16,Debit Card,Rio de Janeiro,CE,Books,3,10
ORD000370,CUST00002,2023-02-23 21:14:04.728945789,Delivered,37.93,Credit Card,Fortaleza,DF,Home & Garden,5,13
ORD000371,CUST00897,2023-02-24 00:44:21.652330466,Delivered,233.65,Credit Card,Salvador,CE,Home & Garden,1,4
ORD000372,CUST01328,2023-02-24 04:14:38.575715143,Delivered,74.31,Credit Card,Sao Paulo,CE,Electronics,4,3
ORD000373,CUST00254,2023-02-24 07:44:55.499099820,Delivered,188.66,Debit Card,Salvador,CE,Electronics,5,7
ORD000374,CUST01676,2023-02-24 11:15:12.422484497,Delivered,499.15,Credit Card,Rio de Janeiro,BA,Home & Garden,5,1
ORD000375,CUST00453,2023-02-24 14:45:29.345869174,Delivered,446.64,Debit Card,Rio de Janeiro,BA,Beauty,5,2
ORD000376,CUST01061,2023-02-24 18:15:46.269253851,Delivered,43.2,Cash,Brasilia,CE,Clothing,3,1
ORD000377,CUST01184,2023-02-24 21:46:03.192638528,Delivered,290.36,Debit Card,Brasilia,BA,Beauty,5,14
ORD000378,CUST01015,2023-02-25 01:16:20.116023205,Processing,330.95,PayPal,Fortaleza,CE,Sports,4,4
ORD000379,CUST00009,2023-02-25 04:46:37.039407882,Delivered,120.58,Debit Card,Salvador,DF,Books,4,5
ORD000380,CUST01257,2023-02-25 08:16:53.962792559,Delivered,89.65,Credit Card,Brasilia,BA,Electronics,3,11
ORD000381,CUST01123,2023-02-25 11:47:10.886177236,Delivered,454.1,Credit Card,Brasilia,SP,Home & Garden,5,10
ORD000382,CUST01683,2023-02-25 15:17:27.809561912,Delivered,485.03,PayPal,Salvador,BA,Books,3,5
ORD000383,CUST00816,2023-02-25 18:47:44.732946589,Delivered,496.11,Debit Card,Rio de Janeiro,DF,Beauty,5,2
ORD000384,CUST00208,2023-02-25 22:18:01.656331266,Delivered,399.09,Debit Card,Fortaleza,DF,Electronics,5,11
ORD000385,CUST01155,2023-02-26 01:48:18.579715943,Processing,338.48,Credit Card,Fortaleza,BA,Electronics,2,3
ORD000386,CUST00404,2023-02-26 05:18:35.503100620,Delivered,185.95,Debit Card,Fortaleza,RJ,Clothing,5,4
ORD000387,CUST00152,2023-02-26 08:48:52.426485297,Delivered,102.27,Credit Card,Brasilia,CE,Electronics,5,10
ORD000388,CUST00054,2023-02-26 12:19:09.349869974,Delivered,57.91,Credit Card,Rio de Janeiro,CE,Sports,4,6
ORD000389,CUST01144,2023-02-26 15:49:26.273254651,Delivered,352.78,Credit Card,Fortaleza,DF,Electronics,1,6
ORD000390,CUST01697,2023-02-26 19:19:43.196639328,Delivered,396.67,Credit Card,Salvador,BA,Sports,5,12
ORD000391,CUST01944,2023-02-26 22:50:00.120024005,Delivered,416.7,Credit Card,Fortaleza,RJ,Beauty,4,2
ORD000392,CUST00628,2023-02-27 02:20:17.043408682,Delivered,458.61,Credit Card,Sao Paulo,SP,Clothing,5,2
ORD000393,CUST00587,2023-02-27 05:50:33.966793359,Shipped,442.37,Debit Card,Rio de Janeiro,CE,Sports,1,9
ORD000394,CUST01649,2023-02-27 09:20:50.890178036,Delivered,499.88,Debit Card,Sao Paulo,RJ,Beauty,1,12
ORD000395,CUST01992,2023-02-27 12:51:07.813562713,Delivered,137.15,Debit Card,Rio de Janeiro,CE,Books,5,2
ORD000396,CUST01444,2023-02-27 16:21:24.736947390,Delivered,386.39,Credit Card,Salvador,BA,Electronics,5,2
ORD000397,CUST01446,2023-02-27 19:51:41.660332066,Delivered,301.5,Cash,Brasilia,CE,Home & Garden,1,3
ORD000398,CUST00104,2023-02-27 23:21:58.583716743,Delivered,145.4,Credit Card,Brasilia,SP,Home & Garden,5,9
ORD000399,CUST01876,2023-02-28 02:52:15.507101420,Delivered,491.31,Credit Card,Rio de Janeiro,BA,Sports,4,14
ORD000400,CUST00254,2023-02-28 06:22:32.430486097,Delivered,450.99,Debit Card,Fortaleza,DF,Clothing,5,6
ORD000401,CUST01251,2023-02-28 09:52:49.353870774,Delivered,81.69,Credit Card,Sao Paulo,RJ,Sports,5,11
ORD000402,CUST01136,2023-02-28 13:23:06.277255451,Delivered,32.56,Debit Card,Salvador,CE,Beauty,3,12
ORD000403,CUST00510,2023-02-28 16:53:23.200640128,Delivered,350.4,Debit Card,Fortaleza,BA,Beauty,4,6
ORD000404,CUST01497,2023-02-28 20:23:40.124024805,Delivered,309.98,Cash,Brasilia,BA,Sports,1,12
ORD000405,CUST00099,2023-02-28 23:53:57.047409482,Delivered,469.19,PayPal,Fortaleza,CE,Sports,1,10
ORD000406,CUST00153,2023-03-01 03:24:13.970794159,Delivered,132.32,Cash,Sao Paulo,DF,Books,1,5
ORD000407,CUST01885,2023-03-01 06:54:30.894178836,Delivered,60.51,Credit Card,Brasilia,CE,Beauty,5,7
ORD000408,CUST00914,2023-03-01 10:24:47.817563513,Delivered,144.42,PayPal,Rio de Janeiro,DF,Books,4,11
ORD000409,CUST01920,2023-03-01 13:55:04.740948190,Delivered,29.09,Credit Card,Salvador,CE,Sports,4,4
ORD000410,CUST00878,2023-03-01 17:25:21.664332867,Shipped,37.23,Debit Card,Salvador,BA,Clothing,5,10
ORD000411,CUST00338,2023-03-01 20:55:38.587717544,Delivered,459.13,Debit Card,Brasilia,SP,Electronics,4,10
ORD000412,CUST01730,2023-03-02 00:25:55.511102221,Delivered,188.97,Credit Card,Rio de Janeiro,SP,Beauty,4,3
ORD000413,CUST00822,2023-03-02 03:56:12.434486897,Delivered,217.19,Debit Card,Sao Paulo,BA,Home & Garden,1,7
ORD000414,CUST01187,2023-03-02 07:26:29.357871574,Delivered,28.82,Credit Card,Salvador,SP,Books,5,14
ORD000415,CUST01744,2023-03-02 10:56:46.281256251,Delivered,149.85,Credit Card,Brasilia,DF,Beauty,3,10
ORD000416,CUST00957,2023-03-02 14:27:03.204640928,Delivered,406.27,Cash,Salvador,BA,Electronics,5,1
ORD000417,CUST01705,2023-03-02 17:57:20.128025605,Delivered,315.44,Credit Card,Rio de Janeiro,DF,Books,4,6
ORD000418,CUST00161,2023-03-02 21:27:37.051410282,Delivered,381.81,Credit Card,Sao Paulo,BA,Beauty,5,13
ORD000419,CUST01604,2023-03-03 00:57:53.974794959,Delivered,234.66,Credit Card,Rio de Janeiro,DF,Books,5,11
ORD000420,CUST00801,2023-03-03 04:28:10.898179636,Delivered,168.67,PayPal,Fortaleza,DF,Books,5,11
ORD000421,CUST00398,2023-03-03 07:58:27.821564313,Delivered,251.75,Credit Card,Rio de Janeiro,SP,Sports,4,11
ORD000422,CUST01301,2023-03-03 11:28:44.744948990,Delivered,175.07,Credit Card,Rio de Janeiro,BA,Sports,4,2
ORD000423,CUST00816,2023-03-03 14:59:01.668333667,Delivered,422.71,PayPal,Salvador,CE,Books,5,2
ORD000424,CUST01940,2023-03-03 18:29:18.591718344,Delivered,162.88,Credit Card,Rio de Janeiro,SP,Books,1,11
ORD000425,CUST01528,2023-03-03 21:59:35.515103021,Delivered,336.69,Credit Card,Brasilia,DF,Home & Garden,3,8
ORD000426,CUST01920,2023-03-04 01:29:52.438487698,Delivered,85.75,PayPal,Salvador,DF,Electronics,5,3
ORD000427,CUST01416,2023-03-04 05:00:09.361872375,Processing,349.7,Debit Card,Salvador,CE,Electronics,5,9
ORD000428,CUST01159,2023-03-04 08:30:26.285257051,Delivered,458.38,PayPal,Fortaleza,CE,Clothing,4,4
ORD000429,CUST01219,2023-03-04 12:00:43.208641728,Processing,312.12,Credit Card,Brasilia,DF,Clothing,5,14
ORD000430,CUST00401,2023-03-04 15:31:00.132026405,Delivered,288.73,Cash,Rio de Janeiro,CE,Clothing,5,6
ORD000431,CUST00640,2023-03-04 19:01:17.055411082,Shipped,481.34,Cash,Fortaleza,RJ,Sports,2,1
